FL_DATE,MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,CANCELLATION_CODE,WEATHER_DELAY,NAS_DELAY,CARRIER_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DELAYED
3/13/2023 12:00:00 AM,3,1,DL,2072,BOS,PBI,48.0,41.0,0.0,,0.0,35.0,0.0,0.0,6.0,True
9/4/2023 12:00:00 AM,9,1,AA,2473,STL,LAX,48.0,43.0,0.0,,0.0,0.0,0.0,0.0,43.0,True
12/21/2023 12:00:00 AM,12,4,OO,3270,AUS,EGE,160.0,133.0,0.0,,0.0,0.0,133.0,0.0,0.0,True
7/27/2023 12:00:00 AM,7,4,WN,3302,LAS,SMF,21.0,34.0,0.0,,0.0,13.0,10.0,0.0,11.0,True
2/2/2023 12:00:00 AM,2,4,WN,27,DAL,HOU,19.0,32.0,0.0,,19.0,13.0,0.0,0.0,0.0,True
3/10/2023 12:00:00 AM,3,5,WN,352,DEN,LAS,108.0,109.0,0.0,,0.0,24.0,0.0,0.0,85.0,True
6/7/2023 12:00:00 AM,6,3,OH,5034,LEX,CLT,,,1.0,A,,,,,,False
5/13/2023 12:00:00 AM,5,6,B6,599,LGA,MCO,96.0,56.0,0.0,,0.0,0.0,5.0,0.0,51.0,True
1/19/2023 12:00:00 AM,1,4,WN,3028,DEN,HOU,45.0,26.0,0.0,,0.0,0.0,0.0,0.0,26.0,True
7/2/2023 12:00:00 AM,7,7,AA,889,PHL,CLT,248.0,246.0,0.0,,0.0,0.0,246.0,0.0,0.0,True
6/25/2023 12:00:00 AM,6,7,AA,577,DFW,DEN,67.0,69.0,0.0,,0.0,2.0,14.0,0.0,53.0,True
4/19/2023 12:00:00 AM,4,3,WN,3659,DEN,MCO,161.0,161.0,0.0,,0.0,0.0,52.0,0.0,109.0,True
8/18/2023 12:00:00 AM,8,5,YX,5695,CLT,BOS,94.0,96.0,0.0,,0.0,22.0,65.0,0.0,9.0,True
6/3/2023 12:00:00 AM,6,6,WN,1014,DEN,CLE,39.0,49.0,0.0,,0.0,10.0,30.0,0.0,9.0,True
4/20/2023 12:00:00 AM,4,4,AA,831,CLT,ATL,37.0,33.0,0.0,,0.0,0.0,33.0,0.0,0.0,True
6/21/2023 12:00:00 AM,6,3,NK,3101,ATL,MIA,,,1.0,B,,,,,,False
5/2/2023 12:00:00 AM,5,2,F9,682,MCO,TTN,69.0,53.0,0.0,,0.0,0.0,0.0,0.0,53.0,True
1/13/2023 12:00:00 AM,1,5,DL,2195,ATL,TUL,137.0,124.0,0.0,,0.0,0.0,124.0,0.0,0.0,True
9/21/2023 12:00:00 AM,9,4,AA,1497,ICT,DFW,24.0,58.0,0.0,,0.0,34.0,11.0,0.0,13.0,True
9/5/2023 12:00:00 AM,9,2,WN,1387,MDW,ROC,23.0,28.0,0.0,,0.0,5.0,0.0,0.0,23.0,True
1/23/2023 12:00:00 AM,1,1,DL,460,MSP,FLL,57.0,41.0,0.0,,0.0,0.0,22.0,0.0,19.0,True
8/14/2023 12:00:00 AM,8,1,NK,902,LAX,IAH,211.0,208.0,0.0,,0.0,1.0,17.0,0.0,190.0,True
11/21/2023 12:00:00 AM,11,2,OH,5026,CAE,DCA,54.0,55.0,0.0,,0.0,1.0,0.0,0.0,54.0,True
7/12/2023 12:00:00 AM,7,3,9E,5208,DTW,DSM,10.0,41.0,0.0,,0.0,31.0,10.0,0.0,0.0,True
6/26/2023 12:00:00 AM,6,1,DL,695,BOS,ATL,,,1.0,B,,,,,,False
6/6/2023 12:00:00 AM,6,2,WN,1358,BDL,BWI,30.0,49.0,0.0,,0.0,19.0,0.0,0.0,30.0,True
3/20/2023 12:00:00 AM,3,1,WN,233,LAS,SAN,58.0,54.0,0.0,,0.0,0.0,45.0,0.0,9.0,True
3/26/2023 12:00:00 AM,3,7,DL,2865,ATL,GRR,,,1.0,A,,,,,,False
6/2/2023 12:00:00 AM,6,5,NK,1112,DFW,LAX,241.0,239.0,0.0,,0.0,0.0,239.0,0.0,0.0,True
1/28/2023 12:00:00 AM,1,6,DL,459,JFK,SAN,-5.0,22.0,0.0,,0.0,22.0,0.0,0.0,0.0,True
2/26/2023 12:00:00 AM,2,7,AA,1734,DFW,SAN,24.0,94.0,0.0,,0.0,70.0,10.0,0.0,14.0,True
5/26/2023 12:00:00 AM,5,5,UA,1467,ORD,ALB,14.0,25.0,0.0,,0.0,11.0,14.0,0.0,0.0,True
8/7/2023 12:00:00 AM,8,1,AS,138,ANC,ORD,28.0,77.0,0.0,,0.0,77.0,0.0,0.0,0.0,True
8/1/2023 12:00:00 AM,8,2,WN,3073,DEN,ICT,25.0,18.0,0.0,,0.0,0.0,0.0,0.0,18.0,True
7/21/2023 12:00:00 AM,7,5,AA,2867,PHX,IAH,304.0,297.0,0.0,,0.0,0.0,7.0,0.0,290.0,True
8/4/2023 12:00:00 AM,8,5,WN,184,OAK,ONT,11.0,17.0,0.0,,0.0,6.0,0.0,0.0,11.0,True
1/1/2023 12:00:00 AM,1,7,F9,2161,MIA,LAS,89.0,87.0,0.0,,0.0,0.0,23.0,0.0,64.0,True
2/17/2023 12:00:00 AM,2,5,NK,714,PIT,EWR,46.0,130.0,0.0,,0.0,130.0,0.0,0.0,0.0,True
1/2/2023 12:00:00 AM,1,1,F9,2078,SFO,LAS,71.0,82.0,0.0,,0.0,11.0,6.0,0.0,65.0,True
9/15/2023 12:00:00 AM,9,5,UA,1891,EWR,IAH,76.0,53.0,0.0,,0.0,0.0,8.0,0.0,45.0,True
2/22/2023 12:00:00 AM,2,3,AS,864,OGG,SFO,95.0,93.0,0.0,,0.0,0.0,0.0,0.0,93.0,True
1/26/2023 12:00:00 AM,1,4,YX,5594,DCA,OMA,37.0,16.0,0.0,,0.0,0.0,16.0,0.0,0.0,True
5/31/2023 12:00:00 AM,5,3,B6,942,LAX,RNO,89.0,80.0,0.0,,0.0,0.0,80.0,0.0,0.0,True
6/24/2023 12:00:00 AM,6,6,AA,2740,RSW,DFW,120.0,115.0,0.0,,109.0,0.0,0.0,0.0,6.0,True
4/21/2023 12:00:00 AM,4,5,AA,697,LIH,PHX,21.0,16.0,0.0,,0.0,0.0,0.0,16.0,0.0,True
1/3/2023 12:00:00 AM,1,2,NK,2178,PHL,IAH,0.0,24.0,0.0,,0.0,24.0,0.0,0.0,0.0,True
12/24/2023 12:00:00 AM,12,7,WN,2148,MSY,SAN,218.0,210.0,0.0,,0.0,0.0,12.0,0.0,198.0,True
4/6/2023 12:00:00 AM,4,4,AA,485,JFK,MIA,155.0,166.0,0.0,,0.0,11.0,58.0,0.0,97.0,True
12/3/2023 12:00:00 AM,12,7,AS,381,FLL,LAX,59.0,53.0,0.0,,0.0,0.0,0.0,0.0,53.0,True
4/20/2023 12:00:00 AM,4,4,WN,2686,DEN,AUS,38.0,37.0,0.0,,0.0,0.0,22.0,0.0,15.0,True
9/20/2023 12:00:00 AM,9,3,DL,2580,LAS,LAX,21.0,40.0,0.0,,0.0,19.0,0.0,0.0,21.0,True
6/10/2023 12:00:00 AM,6,6,AA,550,ORD,DFW,39.0,33.0,0.0,,33.0,0.0,0.0,0.0,0.0,True
2/17/2023 12:00:00 AM,2,5,DL,936,DEN,JFK,13.0,29.0,0.0,,0.0,16.0,6.0,0.0,7.0,True
1/11/2023 12:00:00 AM,1,3,YX,5861,DCA,BOS,46.0,44.0,0.0,,0.0,3.0,3.0,0.0,38.0,True
1/9/2023 12:00:00 AM,1,1,DL,1093,SFO,SLC,37.0,16.0,0.0,,0.0,0.0,0.0,0.0,16.0,True
4/19/2023 12:00:00 AM,4,3,WN,802,BWI,ROC,22.0,24.0,0.0,,0.0,2.0,22.0,0.0,0.0,True
11/26/2023 12:00:00 AM,11,7,WN,558,SAN,STL,55.0,36.0,0.0,,0.0,0.0,8.0,0.0,28.0,True
3/3/2023 12:00:00 AM,3,5,AA,1944,CLT,GSO,24.0,31.0,0.0,,0.0,7.0,0.0,0.0,24.0,True
7/25/2023 12:00:00 AM,7,2,AA,614,DFW,AMA,50.0,39.0,0.0,,0.0,0.0,39.0,0.0,0.0,True
1/25/2023 12:00:00 AM,1,3,9E,5374,DTW,GSO,101.0,145.0,0.0,,0.0,44.0,0.0,0.0,101.0,True
5/4/2023 12:00:00 AM,5,4,DL,2720,ATL,JAX,47.0,40.0,0.0,,0.0,0.0,40.0,0.0,0.0,True
7/17/2023 12:00:00 AM,7,1,AS,335,DFW,PDX,31.0,39.0,0.0,,0.0,8.0,0.0,0.0,31.0,True
9/9/2023 12:00:00 AM,9,6,NK,1168,LAS,CLE,58.0,43.0,0.0,,0.0,1.0,8.0,0.0,34.0,True
9/10/2023 12:00:00 AM,9,7,WN,2533,SAN,SFO,112.0,108.0,0.0,,0.0,0.0,0.0,0.0,108.0,True
4/14/2023 12:00:00 AM,4,5,WN,676,SAN,HNL,70.0,74.0,0.0,,0.0,4.0,0.0,0.0,70.0,True
3/12/2023 12:00:00 AM,3,7,WN,690,RDU,MDW,76.0,64.0,0.0,,0.0,0.0,0.0,0.0,64.0,True
10/29/2023 12:00:00 AM,10,7,DL,2380,LGA,MSY,-6.0,16.0,0.0,,0.0,16.0,0.0,0.0,0.0,True
5/29/2023 12:00:00 AM,5,1,WN,574,DAL,AUS,18.0,18.0,0.0,,0.0,0.0,0.0,0.0,18.0,True
2/12/2023 12:00:00 AM,2,7,AS,296,SAN,EWR,59.0,43.0,0.0,,0.0,0.0,43.0,0.0,0.0,True
7/15/2023 12:00:00 AM,7,6,WN,564,MDW,SAT,14.0,15.0,0.0,,0.0,1.0,0.0,0.0,14.0,True
6/27/2023 12:00:00 AM,6,2,NK,1890,MYR,LBE,,,1.0,B,,,,,,False
6/8/2023 12:00:00 AM,6,4,AA,2679,DFW,SRQ,72.0,82.0,0.0,,0.0,10.0,4.0,0.0,68.0,True
3/5/2023 12:00:00 AM,3,7,WN,1156,RSW,BNA,67.0,59.0,0.0,,0.0,0.0,0.0,0.0,59.0,True
7/5/2023 12:00:00 AM,7,3,AA,2572,DFW,VPS,-5.0,32.0,0.0,,0.0,32.0,0.0,0.0,0.0,True
1/30/2023 12:00:00 AM,1,1,WN,58,HOU,DAL,,,1.0,B,,,,,,False
2/12/2023 12:00:00 AM,2,7,UA,2480,SFO,PDX,94.0,81.0,0.0,,0.0,0.0,81.0,0.0,0.0,True
5/8/2023 12:00:00 AM,5,1,AA,756,PHL,SFO,1.0,18.0,0.0,,0.0,17.0,1.0,0.0,0.0,True
11/16/2023 12:00:00 AM,11,4,OO,5839,BFL,DEN,69.0,41.0,0.0,,0.0,0.0,41.0,0.0,0.0,True
10/27/2023 12:00:00 AM,10,5,YX,4631,LGA,GSO,299.0,275.0,0.0,,0.0,0.0,0.0,0.0,275.0,True
7/20/2023 12:00:00 AM,7,4,UA,1503,DEN,ORD,45.0,43.0,0.0,,0.0,0.0,1.0,0.0,42.0,True
3/15/2023 12:00:00 AM,3,3,DL,1277,SLC,MCI,40.0,15.0,0.0,,0.0,0.0,13.0,0.0,2.0,True
6/12/2023 12:00:00 AM,6,1,AA,1038,ICT,DFW,-3.0,25.0,0.0,,0.0,25.0,0.0,0.0,0.0,True
9/11/2023 12:00:00 AM,9,1,AS,41,JFK,SFO,122.0,128.0,0.0,,0.0,6.0,122.0,0.0,0.0,True
3/13/2023 12:00:00 AM,3,1,OO,4718,IAH,LIT,7.0,57.0,0.0,,0.0,0.0,57.0,0.0,0.0,True
11/10/2023 12:00:00 AM,11,5,DL,499,BOS,DEN,-2.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
3/23/2023 12:00:00 AM,3,4,AS,234,FAI,SEA,10.0,26.0,0.0,,0.0,16.0,10.0,0.0,0.0,True
12/6/2023 12:00:00 AM,12,3,UA,464,DEN,BUR,63.0,52.0,0.0,,0.0,0.0,52.0,0.0,0.0,True
9/12/2023 12:00:00 AM,9,2,WN,2121,STL,OAK,23.0,15.0,0.0,,0.0,0.0,2.0,0.0,13.0,True
10/24/2023 12:00:00 AM,10,2,WN,410,DAL,BUR,27.0,18.0,0.0,,0.0,0.0,8.0,0.0,10.0,True
12/19/2023 12:00:00 AM,12,2,OH,5556,TLH,CLT,80.0,73.0,0.0,,0.0,0.0,73.0,0.0,0.0,True
10/11/2023 12:00:00 AM,10,3,F9,727,BWI,DEN,66.0,44.0,0.0,,0.0,0.0,44.0,0.0,0.0,True
10/30/2023 12:00:00 AM,10,1,UA,2123,AUS,SFO,128.0,107.0,0.0,,0.0,0.0,107.0,0.0,0.0,True
2/5/2023 12:00:00 AM,2,7,DL,1214,JFK,MCO,47.0,32.0,0.0,,0.0,0.0,4.0,0.0,28.0,True
7/27/2023 12:00:00 AM,7,4,G4,1497,IAD,AUS,26.0,16.0,0.0,,0.0,0.0,16.0,0.0,0.0,True
5/23/2023 12:00:00 AM,5,2,WN,1098,LAS,MCI,8.0,46.0,0.0,,0.0,38.0,6.0,0.0,2.0,True
4/1/2023 12:00:00 AM,4,6,OH,5170,SDF,CLT,11.0,32.0,0.0,,0.0,21.0,11.0,0.0,0.0,True
5/24/2023 12:00:00 AM,5,3,UA,1623,SBA,DEN,147.0,135.0,0.0,,0.0,135.0,0.0,0.0,0.0,True
12/11/2023 12:00:00 AM,12,1,YX,4494,PHL,LGA,78.0,76.0,0.0,,0.0,76.0,0.0,0.0,0.0,True
7/24/2023 12:00:00 AM,7,1,AA,612,LAX,MCO,125.0,108.0,0.0,,0.0,0.0,108.0,0.0,0.0,True
8/27/2023 12:00:00 AM,8,7,OO,4930,PHX,SAF,,,1.0,C,,,,,,False
8/6/2023 12:00:00 AM,8,7,WN,2701,ONT,DEN,62.0,42.0,0.0,,0.0,27.0,0.0,0.0,15.0,True
2/27/2023 12:00:00 AM,2,1,OO,4037,DTW,ATW,,,1.0,B,,,,,,False
9/30/2023 12:00:00 AM,9,6,WN,1359,DEN,ABQ,12.0,16.0,0.0,,0.0,4.0,1.0,0.0,11.0,True
7/9/2023 12:00:00 AM,7,7,WN,2131,SMF,SBA,84.0,71.0,0.0,,0.0,6.0,0.0,0.0,65.0,True
10/10/2023 12:00:00 AM,10,2,UA,1721,SFO,KOA,207.0,191.0,0.0,,0.0,0.0,191.0,0.0,0.0,True
6/5/2023 12:00:00 AM,6,1,G4,1287,XNA,SFB,50.0,52.0,0.0,,0.0,2.0,37.0,0.0,13.0,True
11/15/2023 12:00:00 AM,11,3,OH,5363,PVD,DCA,75.0,64.0,0.0,,0.0,0.0,64.0,0.0,0.0,True
4/12/2023 12:00:00 AM,4,3,DL,2201,FCA,SLC,-4.0,29.0,0.0,,0.0,29.0,0.0,0.0,0.0,True
10/25/2023 12:00:00 AM,10,3,AA,1731,CHS,CLT,-7.0,20.0,0.0,,0.0,20.0,0.0,0.0,0.0,True
2/22/2023 12:00:00 AM,2,3,OO,3075,OKC,PHX,-4.0,44.0,0.0,,0.0,0.0,44.0,0.0,0.0,True
5/4/2023 12:00:00 AM,5,4,B6,1421,BOS,PBI,236.0,240.0,0.0,,0.0,4.0,236.0,0.0,0.0,True
1/14/2023 12:00:00 AM,1,6,DL,1608,FLL,LGA,55.0,40.0,0.0,,0.0,0.0,40.0,0.0,0.0,True
1/23/2023 12:00:00 AM,1,1,DL,1685,SLC,DFW,64.0,55.0,0.0,,0.0,0.0,55.0,0.0,0.0,True
3/3/2023 12:00:00 AM,3,5,WN,1179,TPA,BHM,43.0,32.0,0.0,,0.0,0.0,3.0,0.0,29.0,True
8/6/2023 12:00:00 AM,8,7,OO,4950,FSM,DFW,1021.0,1012.0,0.0,,0.0,0.0,1012.0,0.0,0.0,True
2/6/2023 12:00:00 AM,2,1,HA,317,KOA,HNL,18.0,18.0,0.0,,0.0,0.0,0.0,0.0,18.0,True
4/7/2023 12:00:00 AM,4,5,WN,2317,AUS,HOU,31.0,22.0,0.0,,0.0,0.0,0.0,0.0,22.0,True
3/1/2023 12:00:00 AM,3,3,UA,1505,BZN,DEN,4.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
5/19/2023 12:00:00 AM,5,5,HA,235,OGG,HNL,32.0,37.0,0.0,,0.0,5.0,6.0,0.0,26.0,True
4/16/2023 12:00:00 AM,4,7,AA,1489,ORD,BOS,1.0,19.0,0.0,,0.0,18.0,1.0,0.0,0.0,True
10/11/2023 12:00:00 AM,10,3,B6,472,FLL,LGA,45.0,55.0,0.0,,0.0,10.0,29.0,0.0,16.0,True
5/26/2023 12:00:00 AM,5,5,DL,2112,MSY,BOS,233.0,219.0,0.0,,0.0,0.0,16.0,0.0,203.0,True
10/14/2023 12:00:00 AM,10,6,F9,2315,PHL,CLT,35.0,43.0,0.0,,0.0,8.0,0.0,0.0,35.0,True
10/14/2023 12:00:00 AM,10,6,WN,4333,SNA,OAK,69.0,59.0,0.0,,0.0,0.0,0.0,0.0,59.0,True
3/13/2023 12:00:00 AM,3,1,YX,3418,AVL,EWR,102.0,131.0,0.0,,0.0,131.0,0.0,0.0,0.0,True
7/19/2023 12:00:00 AM,7,3,AA,487,RSW,PHL,58.0,45.0,0.0,,9.0,0.0,0.0,0.0,36.0,True
7/20/2023 12:00:00 AM,7,4,G4,632,FLL,IND,33.0,43.0,0.0,,0.0,10.0,27.0,0.0,6.0,True
7/20/2023 12:00:00 AM,7,4,UA,611,SFO,SBA,29.0,21.0,0.0,,0.0,0.0,4.0,0.0,17.0,True
12/30/2023 12:00:00 AM,12,6,NK,3929,FLL,LGA,44.0,29.0,0.0,,0.0,0.0,0.0,0.0,29.0,True
5/22/2023 12:00:00 AM,5,1,F9,3178,RSW,PHL,61.0,41.0,0.0,,0.0,0.0,0.0,0.0,41.0,True
9/22/2023 12:00:00 AM,9,5,UA,2014,DEN,SDF,6.0,27.0,0.0,,0.0,21.0,3.0,0.0,3.0,True
6/26/2023 12:00:00 AM,6,1,OO,3291,ASE,DFW,1330.0,1312.0,0.0,,0.0,0.0,0.0,0.0,1312.0,True
10/19/2023 12:00:00 AM,10,4,OO,4881,LAX,SAT,69.0,79.0,0.0,,79.0,0.0,0.0,0.0,0.0,True
6/22/2023 12:00:00 AM,6,4,DL,1217,ATL,RSW,58.0,49.0,0.0,,0.0,49.0,0.0,0.0,0.0,True
1/11/2023 12:00:00 AM,1,3,WN,510,CHS,BWI,135.0,128.0,0.0,,0.0,0.0,128.0,0.0,0.0,True
2/22/2023 12:00:00 AM,2,3,F9,487,RSW,DEN,69.0,42.0,0.0,,0.0,0.0,20.0,0.0,22.0,True
3/15/2023 12:00:00 AM,3,3,AA,1581,LGA,CLT,92.0,71.0,0.0,,0.0,0.0,0.0,0.0,71.0,True
9/14/2023 12:00:00 AM,9,4,UA,300,SFO,HNL,13.0,20.0,0.0,,0.0,7.0,13.0,0.0,0.0,True
6/28/2023 12:00:00 AM,6,3,UA,1117,RDM,SFO,,,1.0,A,,,,,,False
9/19/2023 12:00:00 AM,9,2,B6,1990,SJU,EWR,35.0,35.0,0.0,,0.0,0.0,31.0,0.0,4.0,True
2/22/2023 12:00:00 AM,2,3,UA,580,ORD,DTW,19.0,27.0,0.0,,0.0,8.0,19.0,0.0,0.0,True
3/13/2023 12:00:00 AM,3,1,WN,240,MDW,HOU,36.0,15.0,0.0,,0.0,0.0,6.0,0.0,9.0,True
9/7/2023 12:00:00 AM,9,4,WN,813,MDW,SJC,4.0,16.0,0.0,,0.0,16.0,0.0,0.0,0.0,True
4/23/2023 12:00:00 AM,4,7,AA,2487,MCI,DFW,-5.0,50.0,0.0,,0.0,50.0,0.0,0.0,0.0,True
9/7/2023 12:00:00 AM,9,4,DL,2880,ATL,CLT,-4.0,33.0,0.0,,0.0,33.0,0.0,0.0,0.0,True
5/19/2023 12:00:00 AM,5,5,WN,1460,PHX,SLC,12.0,15.0,0.0,,0.0,3.0,2.0,0.0,10.0,True
7/16/2023 12:00:00 AM,7,7,AA,2240,CLT,PHX,71.0,51.0,0.0,,0.0,0.0,4.0,0.0,47.0,True
7/22/2023 12:00:00 AM,7,6,B6,533,BDL,TPA,73.0,65.0,0.0,,0.0,0.0,0.0,0.0,65.0,True
3/19/2023 12:00:00 AM,3,7,OO,5427,SFO,RNO,25.0,26.0,0.0,,0.0,0.0,26.0,0.0,0.0,True
6/24/2023 12:00:00 AM,6,6,WN,5009,FLL,RDU,3.0,33.0,0.0,,0.0,33.0,0.0,0.0,0.0,True
8/29/2023 12:00:00 AM,8,2,9E,5426,LGA,AVL,56.0,33.0,0.0,,0.0,0.0,33.0,0.0,0.0,True
10/27/2023 12:00:00 AM,10,5,WN,4489,DAL,PHX,67.0,51.0,0.0,,0.0,0.0,0.0,0.0,51.0,True
10/9/2023 12:00:00 AM,10,1,WN,3416,RNO,LAS,4.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
8/20/2023 12:00:00 AM,8,7,AA,746,CLT,JAX,70.0,61.0,0.0,,0.0,0.0,61.0,0.0,0.0,True
8/18/2023 12:00:00 AM,8,5,AA,1426,PHX,BOS,18.0,19.0,0.0,,0.0,19.0,0.0,0.0,0.0,True
1/4/2023 12:00:00 AM,1,3,DL,786,BWI,ATL,,,1.0,B,,,,,,False
12/27/2023 12:00:00 AM,12,3,G4,3028,TYS,DEN,242.0,215.0,0.0,,0.0,0.0,215.0,0.0,0.0,True
3/5/2023 12:00:00 AM,3,7,AA,2728,DFW,MKE,33.0,28.0,0.0,,0.0,0.0,0.0,0.0,28.0,True
1/27/2023 12:00:00 AM,1,5,OO,5556,ORD,SBN,105.0,85.0,0.0,,0.0,0.0,0.0,0.0,85.0,True
3/10/2023 12:00:00 AM,3,5,AS,829,SAN,OGG,-7.0,108.0,0.0,,0.0,108.0,0.0,0.0,0.0,True
9/10/2023 12:00:00 AM,9,7,9E,5423,DTW,MSN,27.0,15.0,0.0,,0.0,0.0,15.0,0.0,0.0,True
6/2/2023 12:00:00 AM,6,5,DL,2785,DTW,STL,35.0,17.0,0.0,,0.0,0.0,17.0,0.0,0.0,True
11/13/2023 12:00:00 AM,11,1,UA,362,HNL,EWR,67.0,45.0,0.0,,0.0,0.0,6.0,0.0,39.0,True
5/19/2023 12:00:00 AM,5,5,WN,755,LAS,AMA,79.0,95.0,0.0,,0.0,16.0,79.0,0.0,0.0,True
4/8/2023 12:00:00 AM,4,6,DL,503,SEA,FAI,116.0,93.0,0.0,,0.0,0.0,92.0,0.0,1.0,True
6/2/2023 12:00:00 AM,6,5,AS,287,EWR,LAX,77.0,55.0,0.0,,0.0,0.0,0.0,0.0,55.0,True
7/30/2023 12:00:00 AM,7,7,B6,1133,MCO,SJU,318.0,321.0,0.0,,227.0,3.0,0.0,0.0,91.0,True
4/18/2023 12:00:00 AM,4,2,B6,608,LAS,FLL,112.0,92.0,0.0,,0.0,0.0,11.0,0.0,81.0,True
12/18/2023 12:00:00 AM,12,1,B6,522,PBI,BOS,54.0,74.0,0.0,,0.0,48.0,0.0,0.0,26.0,True
5/21/2023 12:00:00 AM,5,7,AS,1178,SEA,SFO,75.0,101.0,0.0,,0.0,101.0,0.0,0.0,0.0,True
12/24/2023 12:00:00 AM,12,7,UA,773,DEN,BNA,15.0,27.0,0.0,,0.0,12.0,2.0,0.0,13.0,True
8/10/2023 12:00:00 AM,8,4,AA,936,STT,JFK,73.0,80.0,0.0,,0.0,7.0,0.0,0.0,73.0,True
4/17/2023 12:00:00 AM,4,1,AA,503,CLT,TPA,33.0,40.0,0.0,,0.0,7.0,33.0,0.0,0.0,True
12/30/2023 12:00:00 AM,12,6,9E,5533,MSP,ATW,-3.0,33.0,0.0,,0.0,33.0,0.0,0.0,0.0,True
6/21/2023 12:00:00 AM,6,3,UA,1229,CHS,IAH,-5.0,26.0,0.0,,0.0,26.0,0.0,0.0,0.0,True
2/14/2023 12:00:00 AM,2,2,AA,2269,ORD,BOS,78.0,69.0,0.0,,0.0,0.0,69.0,0.0,0.0,True
7/26/2023 12:00:00 AM,7,3,AA,2661,SFO,PHL,1.0,39.0,0.0,,1.0,38.0,0.0,0.0,0.0,True
3/22/2023 12:00:00 AM,3,3,OO,4026,SLC,LWS,21.0,15.0,0.0,,0.0,0.0,15.0,0.0,0.0,True
4/25/2023 12:00:00 AM,4,2,NK,1716,SLC,LAS,209.0,214.0,0.0,,0.0,214.0,0.0,0.0,0.0,True
10/26/2023 12:00:00 AM,10,4,AS,389,BOS,SAN,-8.0,15.0,0.0,,0.0,15.0,0.0,0.0,0.0,True
8/6/2023 12:00:00 AM,8,7,AA,2334,DFW,PHL,56.0,40.0,0.0,,0.0,0.0,10.0,0.0,30.0,True
6/15/2023 12:00:00 AM,6,4,UA,1159,DEN,BOI,91.0,106.0,0.0,,0.0,15.0,87.0,0.0,4.0,True
9/15/2023 12:00:00 AM,9,5,AS,1081,SJC,SEA,41.0,29.0,0.0,,0.0,0.0,0.0,0.0,29.0,True
4/20/2023 12:00:00 AM,4,4,MQ,3573,XNA,ORD,18.0,69.0,0.0,,0.0,51.0,0.0,0.0,18.0,True
7/15/2023 12:00:00 AM,7,6,9E,5177,ROC,JFK,,,1.0,C,,,,,,False
8/23/2023 12:00:00 AM,8,3,AS,298,SEA,EWR,17.0,28.0,0.0,,0.0,11.0,17.0,0.0,0.0,True
12/27/2023 12:00:00 AM,12,3,WN,658,AUS,ATL,41.0,36.0,0.0,,0.0,0.0,0.0,0.0,36.0,True
6/23/2023 12:00:00 AM,6,5,AS,1264,SEA,SAN,26.0,28.0,0.0,,0.0,2.0,0.0,0.0,26.0,True
6/16/2023 12:00:00 AM,6,5,OO,4103,SDF,LGA,70.0,67.0,0.0,,67.0,0.0,0.0,0.0,0.0,True
5/29/2023 12:00:00 AM,5,1,DL,780,LAX,ATL,503.0,499.0,0.0,,0.0,0.0,499.0,0.0,0.0,True
1/3/2023 12:00:00 AM,1,2,DL,750,ATL,CMH,85.0,117.0,0.0,,70.0,32.0,15.0,0.0,0.0,True
9/29/2023 12:00:00 AM,9,5,B6,1887,JFK,DCA,12.0,59.0,0.0,,0.0,47.0,3.0,0.0,9.0,True
1/18/2023 12:00:00 AM,1,3,AA,902,VPS,DFW,-6.0,30.0,0.0,,0.0,30.0,0.0,0.0,0.0,True
2/9/2023 12:00:00 AM,2,4,YX,4677,ORF,LGA,55.0,62.0,0.0,,0.0,7.0,55.0,0.0,0.0,True
1/6/2023 12:00:00 AM,1,5,AA,569,GRR,CLT,34.0,40.0,0.0,,0.0,6.0,0.0,0.0,34.0,True
10/18/2023 12:00:00 AM,10,3,OH,5589,CLT,MDT,-6.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
4/3/2023 12:00:00 AM,4,1,NK,1789,SLC,MCO,52.0,149.0,0.0,,0.0,119.0,30.0,0.0,0.0,True
9/15/2023 12:00:00 AM,9,5,WN,3998,OAK,LAX,49.0,28.0,0.0,,0.0,0.0,6.0,0.0,22.0,True
2/14/2023 12:00:00 AM,2,2,AS,460,SEA,BOS,9.0,24.0,0.0,,0.0,24.0,0.0,0.0,0.0,True
4/23/2023 12:00:00 AM,4,7,UA,2390,DEN,SAT,53.0,48.0,0.0,,0.0,0.0,0.0,0.0,48.0,True
8/10/2023 12:00:00 AM,8,4,OH,5586,SBN,CLT,6.0,20.0,0.0,,0.0,14.0,6.0,0.0,0.0,True
2/27/2023 12:00:00 AM,2,1,F9,2126,SAN,LAS,9.0,22.0,0.0,,0.0,22.0,0.0,0.0,0.0,True
3/2/2023 12:00:00 AM,3,4,NK,173,LGA,DTW,24.0,34.0,0.0,,0.0,30.0,4.0,0.0,0.0,True
6/18/2023 12:00:00 AM,6,7,AA,1040,SDF,DFW,70.0,71.0,0.0,,0.0,1.0,70.0,0.0,0.0,True
